"","Group.1","x"
"932",2013-11-14,14.702
"933",2013-11-15,15.60663
"934",2013-11-16,12.97872
"935",2013-11-17,15.83717
"936",2013-11-18,18.60447
"937",2013-11-19,8.517851
"938",2013-11-20,6.910228
"939",2013-11-21,9.202129
"940",2013-11-22,17.39231
"941",2013-11-23,14.07701
"942",2013-11-24,-1.227883
"943",2013-11-25,1.110331
"944",2013-11-26,1.201047
"945",2013-11-27,2.763103
"946",2013-11-28,2.491631
"947",2013-11-29,4.322351
"948",2013-11-30,1.398336
"949",2013-12-01,8.523602
"950",2013-12-02,9.405293
"951",2013-12-03,12.48512
"952",2013-12-04,14.11922
"953",2013-12-05,17.77427
"954",2013-12-06,16.3803
"955",2013-12-07,3.850272
"956",2013-12-08,-1.117706
"957",2013-12-09,3.279281
"958",2013-12-10,5.018477
"959",2013-12-11,2.955107
"960",2013-12-12,-0.4827608
"961",2013-12-13,3.711731
"962",2013-12-14,2.35052
"963",2013-12-15,6.360094
"964",2013-12-16,2.602845
"965",2013-12-17,7.029867
"966",2013-12-18,4.363816
"967",2013-12-19,12.33186
"968",2013-12-20,13.07271
"969",2013-12-21,20.77968
"970",2013-12-22,22.50996
"971",2013-12-23,15.69858
"972",2013-12-24,2.677489
"973",2013-12-25,-1.167434
"974",2013-12-26,7.499563
"975",2013-12-27,9.595491
"976",2013-12-28,13.92088
"977",2013-12-29,8.165641
"978",2013-12-30,5.933202
"979",2013-12-31,5.961132
"980",2014-01-01,7.055925
"981",2014-01-02,3.397687
"982",2014-01-03,-0.9216297
"983",2014-01-04,-0.825967
"984",2014-01-05,4.097217
"985",2014-01-06,7.53165
"986",2014-01-07,-8.631469
"987",2014-01-08,-2.095556
"988",2014-01-09,1.851234
"989",2014-01-10,3.407228
"990",2014-01-11,12.11207
"991",2014-01-12,10.04377
"992",2014-01-13,11.17464
"993",2014-01-14,9.743563
"994",2014-01-15,8.816706
"995",2014-01-16,1.782106
"996",2014-01-17,7.281136
"997",2014-01-18,2.104107
"998",2014-01-19,6.883878
"999",2014-01-20,12.82457
"1000",2014-01-21,1.224158
"1001",2014-01-22,-4.154378
"1002",2014-01-23,-1.467125
"1003",2014-01-24,-3.199219
"1004",2014-01-25,0.4193965
"1005",2014-01-26,-0.3061012
"1006",2014-01-27,9.381227
"1007",2014-01-28,-9.606493
"1008",2014-01-29,-5.270104
"1009",2014-01-30,-2.024577
"1010",2014-01-31,8.543949
"1011",2014-02-01,9.241526
"1012",2014-02-02,16.9449
"1013",2014-02-03,7.278782
"1014",2014-02-04,0.9324988
"1015",2014-02-05,4.738415
"1016",2014-02-06,1.479735
"1017",2014-02-07,4.176818
"1018",2014-02-08,-0.5278005
"1019",2014-02-09,0.8292466
"1020",2014-02-10,-0.5709945
"1021",2014-02-11,-1.799293
"1022",2014-02-12,-4.593297
"1023",2014-02-13,1.400769
"1024",2014-02-14,12.15486
"1025",2014-02-15,6.420052
"1026",2014-02-16,2.044723
"1027",2014-02-17,0.09097726
"1028",2014-02-18,13.36905
"1029",2014-02-19,17.22914
"1030",2014-02-20,9.85055
"1031",2014-02-21,15.51342
"1032",2014-02-22,16.23845
"1033",2014-02-23,13.73465
"1034",2014-02-24,5.933983
"1035",2014-02-25,1.663564
"1036",2014-02-26,1.304581
"1037",2014-02-27,3.438108
"1038",2014-02-28,-2.918081
"1039",2014-03-01,5.704126
"1040",2014-03-02,14.21227
"1041",2014-03-03,1.832315
"1042",2014-03-04,0.8071002
"1043",2014-03-05,5.864038
"1044",2014-03-06,0.4273358
"1045",2014-03-07,4.117459
"1046",2014-03-08,16.50659
"1047",2014-03-09,9.568545
"1048",2014-03-10,18.07187
"1049",2014-03-11,18.97089
"1050",2014-03-12,20.02984
"1051",2014-03-13,0.2442826
"1052",2014-03-14,14.39958
"1053",2014-03-15,17.56805
"1054",2014-03-16,5.004436
"1055",2014-03-17,0.5538776
"1056",2014-03-18,4.044568
"1057",2014-03-19,4.956314
"1058",2014-03-20,12.92202
"1059",2014-03-21,12.52225
"1060",2014-03-22,21.29607
"1061",2014-03-23,8.912843
"1062",2014-03-24,3.714575
"1063",2014-03-25,0.703886
"1064",2014-03-26,0.4964928
"1065",2014-03-27,9.000734
"1066",2014-03-28,17.77108
"1067",2014-03-29,11.70625
"1068",2014-03-30,8.060629
"1069",2014-03-31,18.75766
"1070",2014-04-01,19.298
"1071",2014-04-02,22.10674
"1072",2014-04-03,17.68948
"1073",2014-04-04,14.8645
"1074",2014-04-05,14.0202
"1075",2014-04-06,14.37258
"1076",2014-04-07,8.830672
"1077",2014-04-08,16.82662
"1078",2014-04-09,18.01576
"1079",2014-04-10,21.07016
"1080",2014-04-11,27.31752
"1081",2014-04-12,23.02052
"1082",2014-04-13,27.78963
"1083",2014-04-14,23.00409
"1084",2014-04-15,20.28425
"1085",2014-04-16,7.545491
"1086",2014-04-17,12.477
"1087",2014-04-18,13.64893
"1088",2014-04-19,18.84017
"1089",2014-04-20,17.05582
"1090",2014-04-21,20.82102
"1091",2014-04-22,21.85835
"1092",2014-04-23,14.97155
"1093",2014-04-24,17.07083
"1094",2014-04-25,16.82466
"1095",2014-04-26,23.57161
"1096",2014-04-27,19.40646
"1097",2014-04-28,14.40125
"1098",2014-04-29,10.40697
"1099",2014-04-30,12.95386
"1100",2014-05-01,24.40669
"1101",2014-05-02,19.81122
"1102",2014-05-03,21.01425
"1103",2014-05-04,25.12073
"1104",2014-05-05,15.56838
"1105",2014-05-06,22.29266
"1106",2014-05-07,18.73248
"1107",2014-05-08,30.34496
"1108",2014-05-09,26.84134
"1109",2014-05-10,24.95776
"1110",2014-05-11,25.96687
"1111",2014-05-12,29.80917
"1112",2014-05-13,30.66253
"1113",2014-05-14,19.08297
"1114",2014-05-15,24.23148
"1115",2014-05-16,19.44278
"1116",2014-05-17,17.54887
"1117",2014-05-18,16.97796
"1118",2014-05-19,20.48285
"1119",2014-05-20,23.46021
"1120",2014-05-21,25.38787
"1121",2014-05-22,28.0984
"1122",2014-05-23,23.72294
"1123",2014-05-24,22.7676
"1124",2014-05-25,25.0343
"1125",2014-05-26,28.06827
"1126",2014-05-27,29.1659
"1127",2014-05-28,29.21761
"1128",2014-05-29,19.42913
"1129",2014-05-30,19.69339
"1130",2014-05-31,24.09723
"1131",2014-06-01,22.59312
"1132",2014-06-02,25.43435
"1133",2014-06-03,26.63984
"1134",2014-06-04,28.0642
"1135",2014-06-05,24.48218
"1136",2014-06-06,24.01362
"1137",2014-06-07,25.98903
"1138",2014-06-08,26.42214
"1139",2014-06-09,26.90952
"1140",2014-06-10,27.88017
"1141",2014-06-11,27.71243
"1142",2014-06-12,25.27603
"1143",2014-06-13,26.63923
"1144",2014-06-14,23.18596
"1145",2014-06-15,26.10507
"1146",2014-06-16,30.42498
"1147",2014-06-17,30.818
"1148",2014-06-18,31.55309
"1149",2014-06-19,28.54584
"1150",2014-06-20,25.94303
"1151",2014-06-21,20.3558
"1152",2014-06-22,23.60649
"1153",2014-06-23,25.43397
"1154",2014-06-24,27.23202
"1155",2014-06-25,28.98961
"1156",2014-06-26,27.38184
"1157",2014-06-27,28.2424
"1158",2014-06-28,26.32329
"1159",2014-06-29,25.93652
"1160",2014-06-30,28.64965
"1161",2014-07-01,30.66208
"1162",2014-07-02,32.27155
"1163",2014-07-03,28.71927
"1164",2014-07-04,24.66584
"1165",2014-07-05,24.73465
"1166",2014-07-06,27.8756
"1167",2014-07-07,30.22404
"1168",2014-07-08,31.09821
"1169",2014-07-09,29.13944
"1170",2014-07-10,28.20982
"1171",2014-07-11,27.24423
"1172",2014-07-12,29.24163
"1173",2014-07-13,28.97699
"1174",2014-07-14,29.34748
"1175",2014-07-15,25.67367
"1176",2014-07-16,24.23307
"1177",2014-07-17,24.20619
"1178",2014-07-18,25.05874
"1179",2014-07-19,24.84521
"1180",2014-07-20,24.68626
"1181",2014-07-21,26.43173
"1182",2014-07-22,27.54592
"1183",2014-07-23,31.45364
"1184",2014-07-24,22.47065
"1185",2014-07-25,25.76633
"1186",2014-07-26,28.08854
"1187",2014-07-27,27.42246
"1188",2014-07-28,24.96224
"1189",2014-07-29,21.27446
"1190",2014-07-30,23.15212
"1191",2014-07-31,27.55528
"1192",2014-08-01,22.44886
"1193",2014-08-02,24.44328
"1194",2014-08-03,25.89952
"1195",2014-08-04,28.44609
"1196",2014-08-05,27.82643
"1197",2014-08-06,25.5149
"1198",2014-08-07,25.40561
"1199",2014-08-08,24.0815
"1200",2014-08-09,25.6895
"1201",2014-08-10,25.56806
"1202",2014-08-11,23.156
"1203",2014-08-12,23.29504
"1204",2014-08-13,24.08191
"1205",2014-08-14,25.56033
"1206",2014-08-15,23.74914
"1207",2014-08-16,25.11003
"1208",2014-08-17,27.72058
"1209",2014-08-18,25.53122
"1210",2014-08-19,26.53191
"1211",2014-08-20,26.53001
"1212",2014-08-21,28.22257
"1213",2014-08-22,25.09409
"1214",2014-08-23,22.79737
"1215",2014-08-24,23.67654
"1216",2014-08-25,24.50014
"1217",2014-08-26,26.52401
"1218",2014-08-27,28.21063
"1219",2014-08-28,27.70755
"1220",2014-08-29,23.50483
"1221",2014-08-30,25.63744
"1222",2014-08-31,29.96144
"1223",2014-09-01,29.6968
"1224",2014-09-02,30.83064
"1225",2014-09-03,27.39772
"1226",2014-09-04,28.49331
"1227",2014-09-05,29.23818
"1228",2014-09-06,30.7373
"1229",2014-09-07,22.66928
"1230",2014-09-08,20.40468
"1231",2014-09-09,21.12331
"1232",2014-09-10,24.91157
"1233",2014-09-11,28.88579
"1234",2014-09-12,21.16131
"1235",2014-09-13,18.74564
"1236",2014-09-14,18.67643
"1237",2014-09-15,20.91162
"1238",2014-09-16,22.88982
"1239",2014-09-17,20.71382
"1240",2014-09-18,22.50643
"1241",2014-09-19,20.71703
"1242",2014-09-20,24.39692
"1243",2014-09-21,27.06021
"1244",2014-09-22,20.58023
"1245",2014-09-23,18.48909
"1246",2014-09-24,16.21807
"1247",2014-09-25,17.44234
"1248",2014-09-26,21.92972
"1249",2014-09-27,23.32431
"1250",2014-09-28,23.98393
"1251",2014-09-29,21.95262
"1252",2014-09-30,20.58636
"1253",2014-10-01,20.61363
"1254",2014-10-02,22.65761
"1255",2014-10-03,19.59353
"1256",2014-10-04,19.2472
"1257",2014-10-05,15.2584
"1258",2014-10-06,20.65277
"1259",2014-10-07,18.62222
"1260",2014-10-08,23.47736
"1261",2014-10-09,19.88989
"1262",2014-10-10,13.78193
"1263",2014-10-11,13.44157
"1264",2014-10-12,12.45639
"1265",2014-10-13,17.00064
"1266",2014-10-14,24.52116
"1267",2014-10-15,21.54054
"1268",2014-10-16,19.44936
"1269",2014-10-17,20.89814
"1270",2014-10-18,18.74751
"1271",2014-10-19,14.5014
"1272",2014-10-20,17.18927
"1273",2014-10-21,18.69416
"1274",2014-10-22,11.74245
"1275",2014-10-23,16.42438
"1276",2014-10-24,19.33222
"1277",2014-10-25,21.12293
"1278",2014-10-26,20.76994
"1279",2014-10-27,21.47322
"1280",2014-10-28,29.61171
"1281",2014-10-29,21.31254
"1282",2014-10-30,13.09301
"1283",2014-10-31,11.05758
"1284",2014-11-01,7.449224
"1285",2014-11-02,9.02571
"1286",2014-11-03,15.73435
"1287",2014-11-04,22.89202
"1288",2014-11-05,19.54009
"1289",2014-11-06,17.37521
"1290",2014-11-07,11.72967
"1291",2014-11-08,9.100775
"1292",2014-11-09,14.1586
"1293",2014-11-10,15.96993
"1294",2014-11-11,19.66752
"1295",2014-11-12,15.61727
"1296",2014-11-13,5.103285
"1297",2014-11-14,2.975788
"1298",2014-11-15,4.62578
"1299",2014-11-16,5.106133
"1300",2014-11-17,8.006991
"1301",2014-11-18,1.885671
"1302",2014-11-19,0.1413624
"1303",2014-11-20,10.90987
"1304",2014-11-21,1.548036
"1305",2014-11-22,8.56551
"1306",2014-11-23,12.92097
"1307",2014-11-24,20.12539
"1308",2014-11-25,14.17867
"1309",2014-11-26,6.321603
"1310",2014-11-27,7.115311
"1311",2014-11-28,2.036137
"1312",2014-11-29,4.622939
"1313",2014-11-30,15.2152
"1314",2014-12-01,21.68893
"1315",2014-12-02,4.894599
"1316",2014-12-03,11.30841
"1317",2014-12-04,5.989677
"1318",2014-12-05,4.043601
"1319",2014-12-06,8.674124
"1320",2014-12-07,6.590967
"1321",2014-12-08,0.6977872
"1322",2014-12-09,1.808724
"1323",2014-12-10,6.700803
"1324",2014-12-11,4.043866
"1325",2014-12-12,7.099391
"1326",2014-12-13,10.47049
"1327",2014-12-14,13.3405
"1328",2014-12-15,12.90109
"1329",2014-12-16,7.218172
"1330",2014-12-17,11.54888
"1331",2014-12-18,2.866364
"1332",2014-12-19,2.540184
"1333",2014-12-20,1.640377
"1334",2014-12-21,4.909693
"1335",2014-12-22,0.9084996
"1336",2014-12-23,4.770546
"1337",2014-12-24,11.97826
"1338",2014-12-25,16.04062
"1339",2014-12-26,10.22791
"1340",2014-12-27,15.07201
"1341",2014-12-28,14.08311
"1342",2014-12-29,7.827945
"1343",2014-12-30,3.391009
"1344",2014-12-31,1.706846
"1345",2015-01-01,6.21957
"1346",2015-01-02,6.308467
"1347",2015-01-03,3.986457
"1348",2015-01-04,19.47941
"1349",2015-01-05,8.809926
"1350",2015-01-06,-0.3342381
"1351",2015-01-07,-4.656755
"1352",2015-01-08,-5.868982
"1353",2015-01-09,3.576585
"1354",2015-01-10,-3.118713
"1355",2015-01-11,2.369732
"1356",2015-01-12,5.280862
"1357",2015-01-13,2.348186
"1358",2015-01-14,-1.630192
"1359",2015-01-15,3.049843
"1360",2015-01-16,6.171937
"1361",2015-01-17,3.0829
"1362",2015-01-18,8.340995
"1363",2015-01-19,8.254726
"1364",2015-01-20,7.126503
"1365",2015-01-21,1.913762
"1366",2015-01-22,6.24285
"1367",2015-01-23,3.005824
"1368",2015-01-24,4.339116
"1369",2015-01-25,5.812435
"1370",2015-01-26,2.888003
"1371",2015-01-27,0.9235257
"1372",2015-01-28,1.804906
"1373",2015-01-29,2.307093
"1374",2015-01-30,3.022326
"1375",2015-01-31,1.261245
"1376",2015-02-01,4.347441
"1377",2015-02-02,8.187361
"1378",2015-02-03,1.411766
"1379",2015-02-04,10.77665
"1380",2015-02-05,2.638222
"1381",2015-02-06,4.086015
"1382",2015-02-07,6.598939
"1383",2015-02-08,17.36897
"1384",2015-02-09,8.340151
"1385",2015-02-10,2.804199
"1386",2015-02-11,5.671877
"1387",2015-02-12,3.635659
"1388",2015-02-13,-3.070557
"1389",2015-02-14,5.61064
"1390",2015-02-15,-9.065104
"1391",2015-02-16,-9.724501
"1392",2016-05-12,18.92469
"1393",2016-05-13,23.61527
"1394",2016-05-14,20.96033
"1395",2016-05-15,13.96862
"1396",2016-05-16,17.65545
"1397",2016-05-17,12.10231
"1398",2016-05-18,14.29124
"1399",2016-05-19,19.78038
"1400",2016-05-20,21.68192
"1401",2016-05-21,16.48699
"1402",2016-05-22,12.60849
"1403",2016-05-23,17.98957
"1404",2016-05-24,27.09812
"1405",2016-05-25,28.16924
"1406",2016-05-26,28.38095
"1407",2016-05-27,23.02532
"1408",2016-05-28,18.15028
"1409",2016-05-29,-13.36367
"1410",2016-05-30,17.64653
"1411",2016-05-31,24.03323
"1412",2016-06-01,29.07283
"1413",2016-06-02,26.73719
"1414",2016-06-03,26.21744
"1415",2016-06-04,19.88825
"1416",2016-06-05,24.38878
"1417",2016-06-06,18.19748
"1418",2016-06-07,24.09789
"1419",2016-06-08,21.63953
"1420",2016-06-09,26.20359
"1421",2016-06-10,26.6091
"1422",2016-06-11,32.96352
"1423",2016-06-12,24.98826
"1424",2016-06-13,25.24626
"1425",2016-06-14,23.87242
"1426",2016-06-15,22.75618
"1427",2016-06-16,26.97348
"1428",2016-06-17,24.2921
"1429",2016-06-18,21.94596
"1430",2016-06-19,23.76058
"1431",2016-06-20,23.34914
"1432",2016-06-21,21.0524
"1433",2016-06-22,26.54559
"1434",2016-06-23,22.02577
"1435",2016-06-24,27.06864
"1436",2016-06-25,25.56399
"1437",2016-06-26,23.19096
"1438",2016-06-27,26.52875
"1439",2016-06-28,27.87382
"1440",2016-06-29,18.41371
"1441",2016-06-30,25.18128
"1442",2016-07-01,28.10247
"1443",2016-07-02,23.68298
"1444",2016-07-03,20.67065
"1445",2016-07-04,21.03828
"1446",2016-07-05,29.2781
"1447",2016-07-06,20.84712
"1448",2016-07-07,22.76995
"1449",2016-07-08,12.2641
"1450",2016-07-09,18.18031
"1451",2016-07-10,20.07322
"1452",2016-07-11,21.59828
"1453",2016-07-12,25.80868
"1454",2016-07-13,23.14416
"1455",2016-07-14,27.60232
"1456",2016-07-15,24.49042
"1457",2016-07-16,23.05837
"1458",2016-07-17,29.95458
"1459",2016-07-18,28.73235
"1460",2016-07-19,25.89998
"1461",2016-07-20,17.83817
"1462",2016-07-21,27.52838
"1463",2016-07-22,21.6452
"1464",2016-07-23,33.52348
"1465",2016-07-24,27.94324
"1466",2016-07-25,33.08189
"1467",2016-07-26,24.19075
"1468",2016-07-27,26.35542
"1469",2016-07-28,28.27304
"1470",2016-07-29,27.71406
"1471",2016-07-30,27.45797
"1472",2016-07-31,27.86317
"1473",2016-08-01,27.55818
"1474",2016-08-02,22.1079
"1475",2016-08-03,23.25652
"1476",2016-08-04,20.67829
"1477",2016-08-05,21.29448
"1478",2016-08-06,29.5267
"1479",2016-08-07,26.29964
"1480",2016-08-08,27.36901
"1481",2016-08-09,5.211052
"1482",2016-08-10,25.13202
"1483",2016-08-11,22.22374
"1484",2016-08-12,17.07504
"1485",2016-08-13,22.8324
"1486",2016-08-14,24.04822
"1487",2016-08-15,22.52154
"1488",2016-08-16,28.70596
"1489",2016-08-17,22.94717
"1490",2016-08-18,29.14316
"1491",2016-08-19,27.91657
"1492",2016-08-20,27.9979
"1493",2016-08-21,27.83457
"1494",2016-08-22,24.36335
"1495",2016-08-23,24.36213
"1496",2016-08-24,27.54222
"1497",2016-08-25,29.53372
"1498",2016-08-26,29.02314
"1499",2016-08-27,21.10674
"1500",2016-08-28,29.18116
"1501",2016-08-29,30.43766
"1502",2016-08-30,29.15216
"1503",2016-08-31,30.85962
"1504",2016-09-01,23.8951
"1505",2016-09-02,0.4189869
"1506",2016-09-03,25.24771
"1507",2016-09-04,25.4105
"1508",2016-09-05,26.38154
"1509",2016-09-06,28.80465
"1510",2016-09-07,29.36554
"1511",2016-09-08,31.5421
"1512",2016-09-09,32.51184
"1513",2016-09-10,32.04358
"1514",2016-09-11,26.81104
"1515",2016-09-12,25.64705
"1516",2016-09-13,28.69382
"1517",2016-09-14,30.45587
"1518",2016-09-15,22.69621
"1519",2016-09-16,22.40225
"1520",2016-09-17,23.56418
"1521",2016-09-18,27.93147
"1522",2016-09-19,18.46668
"1523",2016-09-20,25.47827
"1524",2016-09-21,25.32948
"1525",2016-09-22,26.28423
"1526",2016-09-23,28.10695
"1527",2016-09-24,25.40276
"1528",2016-09-25,13.92558
"1529",2016-09-26,19.21241
"1530",2016-09-27,22.70958
"1531",2016-09-28,19.39471
"1532",2016-09-29,20.45347
"1533",2016-09-30,17.22859
"1534",2016-10-01,17.96556
"1535",2016-10-02,20.46967
"1536",2016-10-03,-44.80479
"1537",2016-10-04,11.90666
"1538",2016-10-05,16.11772
"1539",2016-10-06,13.64565
"1540",2016-10-07,15.24771
"1541",2016-10-08,-40.71395
"1542",2016-10-09,11.38168
"1543",2016-10-10,12.61042
"1544",2016-10-11,16.94525
"1545",2016-10-12,18.53409
"1546",2016-10-13,12.86387
"1547",2016-10-14,6.461644
"1548",2016-10-15,5.954206
"1549",2016-10-16,11.46638
"1550",2016-10-17,26.07956
"1551",2016-10-18,27.83457
"1552",2016-10-19,28.56143
"1553",2016-10-20,27.03089
"1554",2016-10-21,15.52113
"1555",2016-10-22,11.00016
"1556",2016-10-23,10.82828
"1557",2016-10-24,21.58377
"1558",2016-10-25,11.91333
"1559",2016-10-26,13.5435
"1560",2016-10-27,14.16995
"1561",2016-10-28,15.76028
"1562",2016-10-29,25.29407
"1563",2016-10-30,19.02052
"1564",2016-10-31,15.66275
"1565",2016-11-01,14.98755
"1566",2016-11-02,26.59363
"1567",2016-11-03,23.90022
"1568",2016-11-04,14.36142
"1569",2016-11-05,12.94488
"1570",2016-11-06,14.89325
"1571",2016-11-07,14.39148
"1572",2016-11-08,14.0977
"1573",2016-11-09,14.30404
"1574",2016-11-10,13.45196
"1575",2016-11-11,14.7042
"1576",2016-11-12,9.877041
"1577",2016-11-13,17.37209
"1578",2016-11-14,10.70317
"1579",2016-11-15,11.27393
"1580",2016-11-16,17.9969
"1581",2016-11-17,16.12402
"1582",2016-11-18,23.46358
"1583",2016-11-19,22.9761
"1584",2016-11-20,4.498796
"1585",2016-11-21,4.364251
"1586",2016-11-22,8.235708
"1587",2016-11-23,8.821992
"1588",2016-11-24,15.74978
"1589",2016-11-25,15.27338
"1590",2016-11-26,9.54624
"1591",2016-11-27,9.755626
"1592",2016-11-28,8.913654
"1593",2016-11-29,15.46473
"1594",2016-11-30,14.86934
"1595",2016-12-01,13.72904
"1596",2016-12-02,8.790883
"1597",2016-12-03,8.730635
"1598",2016-12-04,6.18778
"1599",2016-12-05,13.04378
"1600",2016-12-06,4.81284
"1601",2016-12-07,9.474501
"1602",2016-12-08,8.284763
"1603",2016-12-09,1.872173
"1604",2016-12-10,0.9577186
"1605",2016-12-11,0.7372361
"1606",2016-12-12,11.80462
"1607",2016-12-13,7.546433
"1608",2016-12-14,8.383074
"1609",2016-12-15,1.518271
"1610",2016-12-16,-3.769954
"1611",2016-12-17,9.401805
"1612",2016-12-18,15.65209
"1613",2016-12-19,1.06389
"1614",2016-12-20,1.591087
"1615",2016-12-21,9.531157
"1616",2016-12-22,13.96371
"1617",2016-12-23,6.570565
"1618",2016-12-24,11.20793
"1619",2016-12-25,9.009079
"1620",2016-12-26,7.547654
"1621",2016-12-27,18.21156
"1622",2016-12-28,9.273886
"1623",2016-12-29,10.54487
"1624",2016-12-30,4.820565
"1625",2016-12-31,8.148082
"1626",2017-01-01,10.47224
"1627",2017-01-02,6.744261
"1628",2017-01-03,6.51484
"1629",2017-01-04,13.16373
"1630",2017-01-05,-0.2463743
"1631",2017-01-06,-1.605847
"1632",2017-01-07,-4.246713
"1633",2017-01-08,-5.11358
"1634",2017-01-09,-4.851537
"1635",2017-01-10,2.337605
"1636",2017-01-11,11.98017
"1637",2017-01-12,20.42919
"1638",2017-01-13,10.2732
"1639",2017-01-14,1.746071
"1640",2017-01-15,7.180747
"1641",2017-01-16,5.738684
"1642",2017-01-17,9.476647
"1643",2017-01-18,13.22827
"1644",2017-01-19,10.64785
"1645",2017-01-20,9.401805
"1646",2017-01-21,9.231764
"1647",2017-01-22,8.938068
"1648",2017-01-23,9.244374
"1649",2017-01-24,8.371411
"1650",2017-01-25,17.22211
"1651",2017-01-26,13.63547
"1652",2017-01-27,3.106774
"1653",2017-01-28,7.532365
"1654",2017-01-29,5.217588
"1655",2017-01-30,2.303773
"1656",2017-01-31,12.15674
"1657",2017-02-01,10.65917
"1658",2017-02-02,8.545841
"1659",2017-02-03,2.663376
"1660",2017-02-04,3.504608
"1661",2017-02-05,11.43118
"1662",2017-02-06,17.08986
"1663",2017-02-07,21.00896
"1664",2017-02-08,19.28474
"1665",2017-02-09,9.243232
"1666",2017-02-10,1.17698
"1667",2017-02-11,20.48419
"1668",2017-02-12,11.34054
"1669",2017-02-13,9.767102
"1670",2017-02-14,6.583581
"1671",2017-02-15,8.448701
"1672",2017-02-16,2.796805
"1673",2017-02-17,8.360992
"1674",2017-02-18,21.71523
"1675",2017-02-19,20.45477
"1676",2017-02-20,18.88662
"1677",2017-02-21,13.86516
"1678",2017-02-22,18.16546
"1679",2017-02-23,24.19668
"1680",2017-02-24,23.65823
"1681",2017-02-25,20.55727
"1682",2017-02-26,9.143027
"1683",2017-02-27,4.746124
"1684",2017-02-28,16.49554
"1685",2017-03-01,21.47975
"1686",2017-03-02,17.15952
"1687",2017-03-03,4.343813
"1688",2017-03-04,5.506401
"1689",2017-03-05,4.984994
"1690",2017-03-06,8.753785
"1691",2017-03-07,16.97729
"1692",2017-03-08,17.03989
"1693",2017-03-09,19.26607
"1694",2017-03-10,11.63942
"1695",2017-03-11,3.154771
"1696",2017-03-12,5.784926
"1697",2017-03-13,6.591311
"1698",2017-03-14,3.147042
"1699",2017-03-15,0.2344467
"1700",2017-03-16,3.978342
"1701",2017-03-17,8.724145
"1702",2017-03-18,13.61911
"1703",2017-03-19,8.673247
"1704",2017-03-20,12.99503
"1705",2017-03-21,16.8861
"1706",2017-03-22,12.43322
"1707",2017-03-23,8.800175
"1708",2017-03-24,16.51861
"1709",2017-03-25,25.35177
"1710",2017-03-26,17.39211
"1711",2017-03-27,16.74882
"1712",2017-03-28,19.96313
"1713",2017-03-29,18.05198
"1714",2017-03-30,9.676339
"1715",2017-03-31,7.572074
"1716",2017-04-01,14.18808
"1717",2017-04-02,16.8884
"1718",2017-04-03,16.76616
"1719",2017-05-24,15.97488
"1720",2017-05-25,19.75698
"1721",2017-05-26,13.85721
"1722",2017-05-27,18.41885
"1723",2017-05-28,18.10959
"1724",2017-05-29,24.85028
"1725",2017-05-30,22.78316
"1726",2017-05-31,22.40792
"1727",2017-06-01,20.40073
"1728",2017-06-02,26.43688
"1729",2017-06-03,26.80005
"1730",2017-06-04,28.06549
"1731",2017-06-05,21.70573
"1732",2017-06-06,20.19955
"1733",2017-06-07,18.38102
"1734",2017-06-08,15.39325
"1735",2017-06-09,19.7315
"1736",2017-06-10,22.37046
"1737",2017-06-11,22.74685
"1738",2017-06-12,23.76689
"1739",2017-06-13,21.91727
"1740",2017-06-14,22.23452
"1741",2017-06-15,21.22574
"1742",2017-06-16,-13.98679
"1743",2017-06-17,-31.99843
"1744",2017-06-18,30.07594
"1745",2017-06-19,-14.67998
"1746",2017-06-20,27.73846
"1747",2017-06-21,21.93402
"1748",2017-06-22,19.03411
"1749",2017-06-23,27.45835
"1750",2017-06-24,21.8357
"1751",2017-06-25,23.54595
"1752",2017-06-26,25.24968
"1753",2017-06-27,26.20115
"1754",2017-06-28,25.36531
"1755",2017-06-29,28.93787
"1756",2017-06-30,28.92784
"1757",2017-07-01,30.52141
"1758",2017-07-02,27.27596
"1759",2017-07-03,18.8649
"1760",2017-07-04,-6.238404
"1761",2017-07-05,20.438
"1762",2017-07-06,-34.34273
"1763",2017-07-07,30.13452
"1764",2017-07-08,26.07409
"1765",2017-07-09,24.48379
"1766",2017-07-10,22.33237
"1767",2017-07-11,21.19058
"1768",2017-07-12,32.37162
"1769",2017-07-13,25.06974
"1770",2017-07-14,32.06744
"1771",2017-07-15,23.22622
"1772",2017-07-16,24.03341
"1773",2017-07-17,30.95773
"1774",2017-07-18,27.58178
"1775",2017-07-19,20.30416
"1776",2017-07-20,21.86663
"1777",2017-07-21,21.87514
"1778",2017-07-22,29.82059
"1779",2017-07-23,27.12046
"1780",2017-07-24,26.85542
"1781",2017-07-25,18.51587
"1782",2017-07-26,18.05058
"1783",2017-07-27,27.98559
"1784",2017-07-28,-2.026245
"1785",2017-07-29,19.56408
"1786",2017-07-30,21.96788
"1787",2017-07-31,26.98179
"1788",2017-08-01,4.450377
"1789",2017-08-02,27.86988
"1790",2017-08-03,27.21058
"1791",2017-08-04,13.61542
"1792",2017-08-05,21.6765
"1793",2017-08-06,20.47634
"1794",2017-08-07,20.68664
"1795",2017-08-08,23.28303
"1796",2017-08-09,20.61243
"1797",2017-08-10,23.1733
"1798",2017-08-11,25.1027
"1799",2017-08-12,26.29761
"1800",2017-08-13,25.8803
"1801",2017-08-14,21.19227
"1802",2017-08-15,25.68839
"1803",2017-08-16,27.53629
"1804",2017-08-17,19.94946
"1805",2017-08-18,29.82219
