"sites.sitename","Date","climvar.val","climvar.class","month"
"Barro Colorado Island",1970-07-01,338.328,"pre",7
"Barro Colorado Island",1970-08-01,357.876,"pre",8
"Barro Colorado Island",1970-09-01,130.81,"pre",9
"Barro Colorado Island",1970-10-01,277.114,"pre",10
"Barro Colorado Island",1970-11-01,507.238,"pre",11
"Barro Colorado Island",1970-12-01,426.974,"pre",12
"Barro Colorado Island",1971-01-01,105.918,"pre",1
"Barro Colorado Island",1971-02-01,17.272,"pre",2
"Barro Colorado Island",1971-03-01,57.404,"pre",3
"Barro Colorado Island",1971-04-01,6.35,"pre",4
"Barro Colorado Island",1971-05-01,619.125,"pre",5
"Barro Colorado Island",1971-06-01,177.546,"pre",6
"Barro Colorado Island",1971-07-01,280.162,"pre",7
"Barro Colorado Island",1971-08-01,293.624,"pre",8
"Barro Colorado Island",1971-09-01,270.511,"pre",9
"Barro Colorado Island",1971-10-01,168.402,"pre",10
"Barro Colorado Island",1971-11-01,314.706,"pre",11
"Barro Colorado Island",1971-12-01,30.988,"pre",12
"Barro Colorado Island",1972-01-01,163.322,"pre",1
"Barro Colorado Island",1972-02-01,40.894,"pre",2
"Barro Colorado Island",1972-03-01,17.272,"pre",3
"Barro Colorado Island",1972-04-01,127.254,"pre",4
"Barro Colorado Island",1972-05-01,227.838,"pre",5
"Barro Colorado Island",1972-06-01,286.512,"pre",6
"Barro Colorado Island",1972-07-01,126.492,"pre",7
"Barro Colorado Island",1972-08-01,236.728,"pre",8
"Barro Colorado Island",1972-09-01,346.456,"pre",9
"Barro Colorado Island",1972-10-01,347.726,"pre",10
"Barro Colorado Island",1972-11-01,176.53,"pre",11
"Barro Colorado Island",1972-12-01,185.42,"pre",12
"Barro Colorado Island",1973-01-01,58.166,"pre",1
"Barro Colorado Island",1973-02-01,17.526,"pre",2
"Barro Colorado Island",1973-03-01,2.286,"pre",3
"Barro Colorado Island",1973-04-01,19.304,"pre",4
"Barro Colorado Island",1973-05-01,273.812,"pre",5
"Barro Colorado Island",1973-06-01,320.294,"pre",6
"Barro Colorado Island",1973-07-01,231.394,"pre",7
"Barro Colorado Island",1973-08-01,357.886,"pre",8
"Barro Colorado Island",1973-09-01,341.668,"pre",9
"Barro Colorado Island",1973-10-01,261.366,"pre",10
"Barro Colorado Island",1973-11-01,576.966,"pre",11
"Barro Colorado Island",1973-12-01,45.302,"pre",12
"Barro Colorado Island",1974-01-01,15.1,"pre",1
"Barro Colorado Island",1974-02-01,17.2,"pre",2
"Barro Colorado Island",1974-03-01,45.1,"pre",3
"Barro Colorado Island",1974-04-01,13.8,"pre",4
"Barro Colorado Island",1974-05-01,134.301,"pre",5
"Barro Colorado Island",1974-06-01,310.654,"pre",6
"Barro Colorado Island",1974-07-01,353.3,"pre",7
"Barro Colorado Island",1974-08-01,281,"pre",8
"Barro Colorado Island",1974-09-01,460.2,"pre",9
"Barro Colorado Island",1974-10-01,544,"pre",10
"Barro Colorado Island",1974-11-01,486.96,"pre",11
"Barro Colorado Island",1974-12-01,175.9,"pre",12
"Barro Colorado Island",1975-01-01,5.3,"pre",1
"Barro Colorado Island",1975-02-01,15.4,"pre",2
"Barro Colorado Island",1975-03-01,42.9,"pre",3
"Barro Colorado Island",1975-04-01,53.2,"pre",4
"Barro Colorado Island",1975-05-01,304.1,"pre",5
"Barro Colorado Island",1975-06-01,260.9,"pre",6
"Barro Colorado Island",1975-07-01,262.8,"pre",7
"Barro Colorado Island",1975-08-01,337.1,"pre",8
"Barro Colorado Island",1975-09-01,337.2,"pre",9
"Barro Colorado Island",1975-10-01,437.299,"pre",10
"Barro Colorado Island",1975-11-01,389.4,"pre",11
"Barro Colorado Island",1975-12-01,401.4,"pre",12
"Barro Colorado Island",1976-01-01,39.4,"pre",1
"Barro Colorado Island",1976-02-01,3.4,"pre",2
"Barro Colorado Island",1976-03-01,13,"pre",3
"Barro Colorado Island",1976-04-01,69.15,"pre",4
"Barro Colorado Island",1976-05-01,203.401,"pre",5
"Barro Colorado Island",1976-06-01,260.74,"pre",6
"Barro Colorado Island",1976-07-01,90.62,"pre",7
"Barro Colorado Island",1976-08-01,226.179,"pre",8
"Barro Colorado Island",1976-09-01,393.8,"pre",9
"Barro Colorado Island",1976-10-01,246.299,"pre",10
"Barro Colorado Island",1976-11-01,252.599,"pre",11
"Barro Colorado Island",1976-12-01,31.9,"pre",12
"Barro Colorado Island",1977-01-01,31,"pre",1
"Barro Colorado Island",1977-02-01,58.6,"pre",2
"Barro Colorado Island",1977-03-01,18,"pre",3
"Barro Colorado Island",1977-04-01,7,"pre",4
"Barro Colorado Island",1977-05-01,165.8,"pre",5
"Barro Colorado Island",1977-06-01,227.9,"pre",6
"Barro Colorado Island",1977-07-01,181.03,"pre",7
"Barro Colorado Island",1977-08-01,672.37,"pre",8
"Barro Colorado Island",1977-09-01,257,"pre",9
"Barro Colorado Island",1977-10-01,470.2,"pre",10
"Barro Colorado Island",1977-11-01,450.401,"pre",11
"Barro Colorado Island",1977-12-01,59.8,"pre",12
"Barro Colorado Island",1978-01-01,18.8,"pre",1
"Barro Colorado Island",1978-02-01,32.2,"pre",2
"Barro Colorado Island",1978-03-01,54,"pre",3
"Barro Colorado Island",1978-04-01,217.4,"pre",4
"Barro Colorado Island",1978-05-01,197.7,"pre",5
"Barro Colorado Island",1978-06-01,239.4,"pre",6
"Barro Colorado Island",1978-07-01,278.6,"pre",7
"Barro Colorado Island",1978-08-01,275.4,"pre",8
"Barro Colorado Island",1978-09-01,155.601,"pre",9
"Barro Colorado Island",1978-10-01,327.2,"pre",10
"Barro Colorado Island",1978-11-01,307.1,"pre",11
"Barro Colorado Island",1978-12-01,36.28,"pre",12
"Barro Colorado Island",1979-01-01,14,"pre",1
"Barro Colorado Island",1979-02-01,32.8,"pre",2
"Barro Colorado Island",1979-03-01,10.38,"pre",3
"Barro Colorado Island",1979-04-01,292.7,"pre",4
"Barro Colorado Island",1979-05-01,290.1,"pre",5
"Barro Colorado Island",1979-06-01,322.832,"pre",6
"Barro Colorado Island",1979-07-01,262.388,"pre",7
"Barro Colorado Island",1979-08-01,365.1,"pre",8
"Barro Colorado Island",1979-09-01,275.42,"pre",9
"Barro Colorado Island",1979-10-01,273.4,"pre",10
"Barro Colorado Island",1979-11-01,324.5,"pre",11
"Barro Colorado Island",1979-12-01,271.9,"pre",12
"Barro Colorado Island",1980-01-01,124.59,"pre",1
"Barro Colorado Island",1980-02-01,58.4,"pre",2
"Barro Colorado Island",1980-03-01,11.3,"pre",3
"Barro Colorado Island",1980-04-01,20,"pre",4
"Barro Colorado Island",1980-05-01,273.7,"pre",5
"Barro Colorado Island",1980-06-01,304.1,"pre",6
"Barro Colorado Island",1980-07-01,216.4,"pre",7
"Barro Colorado Island",1980-08-01,253.168,"pre",8
"Barro Colorado Island",1980-09-01,230.032,"pre",9
"Barro Colorado Island",1980-10-01,313.5,"pre",10
"Barro Colorado Island",1980-11-01,375.1,"pre",11
"Barro Colorado Island",1980-12-01,197.2,"pre",12
"Barro Colorado Island",1981-01-01,376.4,"pre",1
"Barro Colorado Island",1981-02-01,92.2,"pre",2
"Barro Colorado Island",1981-03-01,64.4,"pre",3
"Barro Colorado Island",1981-04-01,363.5,"pre",4
"Barro Colorado Island",1981-05-01,404.311,"pre",5
"Barro Colorado Island",1981-06-01,546.989,"pre",6
"Barro Colorado Island",1981-07-01,334.5,"pre",7
"Barro Colorado Island",1981-08-01,425.155,"pre",8
"Barro Colorado Island",1981-09-01,241.65,"pre",9
"Barro Colorado Island",1981-10-01,379.35,"pre",10
"Barro Colorado Island",1981-11-01,711.6,"pre",11
"Barro Colorado Island",1981-12-01,546.4,"pre",12
"Barro Colorado Island",1982-01-01,146.25,"pre",1
"Barro Colorado Island",1982-02-01,14.05,"pre",2
"Barro Colorado Island",1982-03-01,23.35,"pre",3
"Barro Colorado Island",1982-04-01,102.3,"pre",4
"Barro Colorado Island",1982-05-01,131.635,"pre",5
"Barro Colorado Island",1982-06-01,245.315,"pre",6
"Barro Colorado Island",1982-07-01,186.35,"pre",7
"Barro Colorado Island",1982-08-01,306.251,"pre",8
"Barro Colorado Island",1982-09-01,324.098,"pre",9
"Barro Colorado Island",1982-10-01,316.85,"pre",10
"Barro Colorado Island",1982-11-01,116.68,"pre",11
"Barro Colorado Island",1982-12-01,37.575,"pre",12
"Barro Colorado Island",1983-01-01,22.45,"pre",1
"Barro Colorado Island",1983-02-01,2.7,"pre",2
"Barro Colorado Island",1983-03-01,3.55,"pre",3
"Barro Colorado Island",1983-04-01,105.7,"pre",4
"Barro Colorado Island",1983-05-01,260.95,"pre",5
"Barro Colorado Island",1983-06-01,331.1,"pre",6
"Barro Colorado Island",1983-07-01,327.25,"pre",7
"Barro Colorado Island",1983-08-01,232.45,"pre",8
"Barro Colorado Island",1983-09-01,347.6,"pre",9
"Barro Colorado Island",1983-10-01,267.45,"pre",10
"Barro Colorado Island",1983-11-01,475.35,"pre",11
"Barro Colorado Island",1983-12-01,292.9,"pre",12
"Barro Colorado Island",1984-01-01,112.7,"pre",1
"Barro Colorado Island",1984-02-01,57.25,"pre",2
"Barro Colorado Island",1984-03-01,22.3,"pre",3
"Barro Colorado Island",1984-04-01,65.9,"pre",4
"Barro Colorado Island",1984-05-01,166.15,"pre",5
"Barro Colorado Island",1984-06-01,269.7,"pre",6
"Barro Colorado Island",1984-07-01,306.6,"pre",7
"Barro Colorado Island",1984-08-01,396.75,"pre",8
"Barro Colorado Island",1984-09-01,419.25,"pre",9
"Barro Colorado Island",1984-10-01,588.65,"pre",10
"Barro Colorado Island",1984-11-01,718.3,"pre",11
"Barro Colorado Island",1984-12-01,24.15,"pre",12
"Barro Colorado Island",1985-01-01,33.4,"pre",1
"Barro Colorado Island",1985-02-01,33.1,"pre",2
"Barro Colorado Island",1985-03-01,26.9,"pre",3
"Barro Colorado Island",1985-04-01,5.3,"pre",4
"Barro Colorado Island",1985-05-01,290.801,"pre",5
"Barro Colorado Island",1985-06-01,242.4,"pre",6
"Barro Colorado Island",1985-07-01,259.6,"pre",7
"Barro Colorado Island",1985-08-01,267.8,"pre",8
"Barro Colorado Island",1985-09-01,169.859,"pre",9
"Barro Colorado Island",1985-10-01,381,"pre",10
"Barro Colorado Island",1985-11-01,183.831,"pre",11
"Barro Colorado Island",1985-12-01,319.345,"pre",12
"Barro Colorado Island",1986-01-01,75.945,"pre",1
"Barro Colorado Island",1986-02-01,11.938,"pre",2
"Barro Colorado Island",1986-03-01,50.546,"pre",3
"Barro Colorado Island",1986-04-01,116.841,"pre",4
"Barro Colorado Island",1986-05-01,123.953,"pre",5
"Barro Colorado Island",1986-06-01,257.05,"pre",6
"Barro Colorado Island",1986-07-01,98.551,"pre",7
"Barro Colorado Island",1986-08-01,329.057,"pre",8
"Barro Colorado Island",1986-09-01,293.243,"pre",9
"Barro Colorado Island",1986-10-01,492.252,"pre",10
"Barro Colorado Island",1986-11-01,241.809,"pre",11
"Barro Colorado Island",1986-12-01,122.174,"pre",12
"Barro Colorado Island",1987-01-01,21.082,"pre",1
"Barro Colorado Island",1987-02-01,59.436,"pre",2
"Barro Colorado Island",1987-03-01,5.334,"pre",3
"Barro Colorado Island",1987-04-01,265.938,"pre",4
"Barro Colorado Island",1987-05-01,429.006,"pre",5
"Barro Colorado Island",1987-06-01,178.943,"pre",6
"Barro Colorado Island",1987-07-01,315.722,"pre",7
"Barro Colorado Island",1987-08-01,493.745,"pre",8
"Barro Colorado Island",1987-09-01,286.162,"pre",9
"Barro Colorado Island",1987-10-01,375.285,"pre",10
"Barro Colorado Island",1987-11-01,315.469,"pre",11
"Barro Colorado Island",1987-12-01,199.073,"pre",12
"Barro Colorado Island",1988-01-01,13.209,"pre",1
"Barro Colorado Island",1988-02-01,35.243,"pre",2
"Barro Colorado Island",1988-03-01,11.43,"pre",3
"Barro Colorado Island",1988-04-01,13.97,"pre",4
"Barro Colorado Island",1988-05-01,281.179,"pre",5
"Barro Colorado Island",1988-06-01,223.33,"pre",6
"Barro Colorado Island",1988-07-01,246.507,"pre",7
"Barro Colorado Island",1988-08-01,216.726,"pre",8
"Barro Colorado Island",1988-09-01,477.52,"pre",9
"Barro Colorado Island",1988-10-01,415.544,"pre",10
"Barro Colorado Island",1988-11-01,338.011,"pre",11
"Barro Colorado Island",1988-12-01,319.913,"pre",12
"Barro Colorado Island",1989-01-01,14.986,"pre",1
"Barro Colorado Island",1989-02-01,79.248,"pre",2
"Barro Colorado Island",1989-03-01,28.575,"pre",3
"Barro Colorado Island",1989-04-01,10.668,"pre",4
"Barro Colorado Island",1989-05-01,140.335,"pre",5
"Barro Colorado Island",1989-06-01,188.214,"pre",6
"Barro Colorado Island",1989-07-01,282.702,"pre",7
"Barro Colorado Island",1989-08-01,251.841,"pre",8
"Barro Colorado Island",1989-09-01,152.146,"pre",9
"Barro Colorado Island",1989-10-01,419.227,"pre",10
"Barro Colorado Island",1989-11-01,357.759,"pre",11
"Barro Colorado Island",1989-12-01,227.003,"pre",12
"Barro Colorado Island",1990-01-01,18.669,"pre",1
"Barro Colorado Island",1990-02-01,8.446,"pre",2
"Barro Colorado Island",1990-03-01,59.055,"pre",3
"Barro Colorado Island",1990-04-01,171.196,"pre",4
"Barro Colorado Island",1990-05-01,485.394,"pre",5
"Barro Colorado Island",1990-06-01,123.063,"pre",6
"Barro Colorado Island",1990-07-01,362.585,"pre",7
"Barro Colorado Island",1990-08-01,234.696,"pre",8
"Barro Colorado Island",1990-09-01,349.885,"pre",9
"Barro Colorado Island",1990-10-01,469.011,"pre",10
"Barro Colorado Island",1990-11-01,286.005,"pre",11
"Barro Colorado Island",1990-12-01,168.213,"pre",12
"Barro Colorado Island",1991-01-01,10.77,"pre",1
"Barro Colorado Island",1991-02-01,29.705,"pre",2
"Barro Colorado Island",1991-03-01,172.568,"pre",3
"Barro Colorado Island",1991-04-01,18.86,"pre",4
"Barro Colorado Island",1991-05-01,343.662,"pre",5
"Barro Colorado Island",1991-06-01,212.729,"pre",6
"Barro Colorado Island",1991-07-01,304.366,"pre",7
"Barro Colorado Island",1991-08-01,254.956,"pre",8
"Barro Colorado Island",1991-09-01,332.714,"pre",9
"Barro Colorado Island",1991-10-01,286.196,"pre",10
"Barro Colorado Island",1991-11-01,410.005,"pre",11
"Barro Colorado Island",1991-12-01,98.636,"pre",12
"Barro Colorado Island",1992-01-01,33.782,"pre",1
"Barro Colorado Island",1992-02-01,3.048,"pre",2
"Barro Colorado Island",1992-03-01,9.4,"pre",3
"Barro Colorado Island",1992-04-01,156.54,"pre",4
"Barro Colorado Island",1992-05-01,508.492,"pre",5
"Barro Colorado Island",1992-06-01,407.941,"pre",6
"Barro Colorado Island",1992-07-01,237.618,"pre",7
"Barro Colorado Island",1992-08-01,319.187,"pre",8
"Barro Colorado Island",1992-09-01,422.051,"pre",9
"Barro Colorado Island",1992-10-01,437.325,"pre",10
"Barro Colorado Island",1992-11-01,375.095,"pre",11
"Barro Colorado Island",1992-12-01,160.846,"pre",12
"Barro Colorado Island",1993-01-01,109.601,"pre",1
"Barro Colorado Island",1993-02-01,26.734,"pre",2
"Barro Colorado Island",1993-03-01,66.522,"pre",3
"Barro Colorado Island",1993-04-01,124.208,"pre",4
"Barro Colorado Island",1993-05-01,185.865,"pre",5
"Barro Colorado Island",1993-06-01,217.296,"pre",6
"Barro Colorado Island",1993-07-01,281.018,"pre",7
"Barro Colorado Island",1993-08-01,272.894,"pre",8
"Barro Colorado Island",1993-09-01,440.057,"pre",9
"Barro Colorado Island",1993-10-01,398.141,"pre",10
"Barro Colorado Island",1993-11-01,394.531,"pre",11
"Barro Colorado Island",1993-12-01,201.994,"pre",12
"Barro Colorado Island",1994-01-01,84.9,"pre",1
"Barro Colorado Island",1994-02-01,4.953,"pre",2
"Barro Colorado Island",1994-03-01,64.389,"pre",3
"Barro Colorado Island",1994-04-01,48.143,"pre",4
"Barro Colorado Island",1994-05-01,249.038,"pre",5
"Barro Colorado Island",1994-06-01,287.275,"pre",6
"Barro Colorado Island",1994-07-01,354.634,"pre",7
"Barro Colorado Island",1994-08-01,302.343,"pre",8
"Barro Colorado Island",1994-09-01,240.539,"pre",9
"Barro Colorado Island",1994-10-01,240.031,"pre",10
"Barro Colorado Island",1994-11-01,375.667,"pre",11
"Barro Colorado Island",1994-12-01,37.085,"pre",12
"Barro Colorado Island",1995-01-01,149.86,"pre",1
"Barro Colorado Island",1995-02-01,34.609,"pre",2
"Barro Colorado Island",1995-03-01,8.674,"pre",3
"Barro Colorado Island",1995-04-01,126.583,"pre",4
"Barro Colorado Island",1995-05-01,326.465,"pre",5
"Barro Colorado Island",1995-06-01,330.709,"pre",6
"Barro Colorado Island",1995-07-01,276.163,"pre",7
"Barro Colorado Island",1995-08-01,197.715,"pre",8
"Barro Colorado Island",1995-09-01,228.603,"pre",9
"Barro Colorado Island",1995-10-01,260.628,"pre",10
"Barro Colorado Island",1995-11-01,302.008,"pre",11
"Barro Colorado Island",1995-12-01,269.179,"pre",12
"Barro Colorado Island",1996-01-01,350.394,"pre",1
"Barro Colorado Island",1996-02-01,102.49,"pre",2
"Barro Colorado Island",1996-03-01,91.694,"pre",3
"Barro Colorado Island",1996-04-01,22.543,"pre",4
"Barro Colorado Island",1996-05-01,411.227,"pre",5
"Barro Colorado Island",1996-06-01,414.835,"pre",6
"Barro Colorado Island",1996-07-01,241.629,"pre",7
"Barro Colorado Island",1996-08-01,326.265,"pre",8
"Barro Colorado Island",1996-09-01,296.674,"pre",9
"Barro Colorado Island",1996-10-01,351.853,"pre",10
"Barro Colorado Island",1996-11-01,476.561,"pre",11
"Barro Colorado Island",1996-12-01,150.097,"pre",12
"Barro Colorado Island",1997-01-01,18.417,"pre",1
"Barro Colorado Island",1997-02-01,44.704,"pre",2
"Barro Colorado Island",1997-03-01,2.032,"pre",3
"Barro Colorado Island",1997-04-01,34.417,"pre",4
"Barro Colorado Island",1997-05-01,320.225,"pre",5
"Barro Colorado Island",1997-06-01,302.711,"pre",6
"Barro Colorado Island",1997-07-01,163.703,"pre",7
"Barro Colorado Island",1997-08-01,177.23,"pre",8
"Barro Colorado Island",1997-09-01,163.959,"pre",9
"Barro Colorado Island",1997-10-01,232.285,"pre",10
"Barro Colorado Island",1997-11-01,222.759,"pre",11
"Barro Colorado Island",1997-12-01,16.447,"pre",12
"Barro Colorado Island",1998-01-01,18.987,"pre",1
"Barro Colorado Island",1998-02-01,24.892,"pre",2
"Barro Colorado Island",1998-03-01,46.864,"pre",3
"Barro Colorado Island",1998-04-01,228.728,"pre",4
"Barro Colorado Island",1998-05-01,260.206,"pre",5
"Barro Colorado Island",1998-06-01,355.746,"pre",6
"Barro Colorado Island",1998-07-01,356.87,"pre",7
"Barro Colorado Island",1998-08-01,362.712,"pre",8
"Barro Colorado Island",1998-09-01,264.796,"pre",9
"Barro Colorado Island",1998-10-01,294.705,"pre",10
"Barro Colorado Island",1998-11-01,120.396,"pre",11
"Barro Colorado Island",1998-12-01,353.888,"pre",12
"Barro Colorado Island",1999-01-01,78.041,"pre",1
"Barro Colorado Island",1999-02-01,48.451,"pre",2
"Barro Colorado Island",1999-03-01,125.221,"pre",3
"Barro Colorado Island",1999-04-01,217.869,"pre",4
"Barro Colorado Island",1999-05-01,307.953,"pre",5
"Barro Colorado Island",1999-06-01,385.025,"pre",6
"Barro Colorado Island",1999-07-01,274.219,"pre",7
"Barro Colorado Island",1999-08-01,403.203,"pre",8
"Barro Colorado Island",1999-09-01,360.173,"pre",9
"Barro Colorado Island",1999-10-01,309.946,"pre",10
"Barro Colorado Island",1999-11-01,542.099,"pre",11
"Barro Colorado Island",1999-12-01,659.893,"pre",12
"Barro Colorado Island",2000-01-01,181.483,"pre",1
"Barro Colorado Island",2000-02-01,14.287,"pre",2
"Barro Colorado Island",2000-03-01,8.129,"pre",3
"Barro Colorado Island",2000-04-01,153.163,"pre",4
"Barro Colorado Island",2000-05-01,170.627,"pre",5
"Barro Colorado Island",2000-06-01,296.167,"pre",6
"Barro Colorado Island",2000-07-01,203.138,"pre",7
"Barro Colorado Island",2000-08-01,239.079,"pre",8
"Barro Colorado Island",2000-09-01,160.466,"pre",9
"Barro Colorado Island",2000-10-01,428.687,"pre",10
"Barro Colorado Island",2000-11-01,251.39,"pre",11
"Barro Colorado Island",2000-12-01,372.152,"pre",12
"Barro Colorado Island",2001-01-01,178.721,"pre",1
"Barro Colorado Island",2001-02-01,0.963,"pre",2
"Barro Colorado Island",2001-03-01,14.71,"pre",3
"Barro Colorado Island",2001-04-01,30.417,"pre",4
"Barro Colorado Island",2001-05-01,192.532,"pre",5
"Barro Colorado Island",2001-06-01,198.501,"pre",6
"Barro Colorado Island",2001-07-01,201.106,"pre",7
"Barro Colorado Island",2001-08-01,277.306,"pre",8
"Barro Colorado Island",2001-09-01,327.852,"pre",9
"Barro Colorado Island",2001-10-01,226.949,"pre",10
"Barro Colorado Island",2001-11-01,552.642,"pre",11
"Barro Colorado Island",2001-12-01,436.437,"pre",12
"Barro Colorado Island",2002-01-01,173.035,"pre",1
"Barro Colorado Island",2002-02-01,10.225,"pre",2
"Barro Colorado Island",2002-03-01,46.558,"pre",3
"Barro Colorado Island",2002-04-01,139.891,"pre",4
"Barro Colorado Island",2002-05-01,214.06,"pre",5
"Barro Colorado Island",2002-06-01,227.491,"pre",6
"Barro Colorado Island",2002-07-01,396.778,"pre",7
"Barro Colorado Island",2002-08-01,395.344,"pre",8
"Barro Colorado Island",2002-09-01,171.65,"pre",9
"Barro Colorado Island",2002-10-01,157.544,"pre",10
"Barro Colorado Island",2002-11-01,325.074,"pre",11
"Barro Colorado Island",2002-12-01,53.894,"pre",12
"Barro Colorado Island",2003-01-01,19.178,"pre",1
"Barro Colorado Island",2003-02-01,15.24,"pre",2
"Barro Colorado Island",2003-03-01,3.049,"pre",3
"Barro Colorado Island",2003-04-01,95.948,"pre",4
"Barro Colorado Island",2003-05-01,301.951,"pre",5
"Barro Colorado Island",2003-06-01,343.276,"pre",6
"Barro Colorado Island",2003-07-01,267.781,"pre",7
"Barro Colorado Island",2003-08-01,271.81,"pre",8
"Barro Colorado Island",2003-09-01,392.463,"pre",9
"Barro Colorado Island",2003-10-01,264.67,"pre",10
"Barro Colorado Island",2003-11-01,437.379,"pre",11
"Barro Colorado Island",2003-12-01,484.009,"pre",12
"Barro Colorado Island",2004-01-01,11.685,"pre",1
"Barro Colorado Island",2004-02-01,3.366,"pre",2
"Barro Colorado Island",2004-03-01,44.196,"pre",3
"Barro Colorado Island",2004-04-01,115.761,"pre",4
"Barro Colorado Island",2004-05-01,481.396,"pre",5
"Barro Colorado Island",2004-06-01,315.787,"pre",6
"Barro Colorado Island",2004-07-01,273.813,"pre",7
"Barro Colorado Island",2004-08-01,416.37,"pre",8
"Barro Colorado Island",2004-09-01,270.133,"pre",9
"Barro Colorado Island",2004-10-01,265.772,"pre",10
"Barro Colorado Island",2004-11-01,359.514,"pre",11
"Barro Colorado Island",2004-12-01,203.14,"pre",12
"Barro Colorado Island",2005-01-01,127,"pre",1
"Barro Colorado Island",2005-02-01,48.264,"pre",2
"Barro Colorado Island",2005-03-01,43.117,"pre",3
"Barro Colorado Island",2005-04-01,143.128,"pre",4
"Barro Colorado Island",2005-05-01,296.418,"pre",5
"Barro Colorado Island",2005-06-01,275.209,"pre",6
"Barro Colorado Island",2005-07-01,133.801,"pre",7
"Barro Colorado Island",2005-08-01,278.447,"pre",8
"Barro Colorado Island",2005-09-01,352.109,"pre",9
"Barro Colorado Island",2005-10-01,115.319,"pre",10
"Barro Colorado Island",2005-11-01,473.204,"pre",11
"Barro Colorado Island",2005-12-01,142.051,"pre",12
"Barro Colorado Island",2006-01-01,61.976,"pre",1
"Barro Colorado Island",2006-02-01,27.438,"pre",2
"Barro Colorado Island",2006-03-01,130.683,"pre",3
"Barro Colorado Island",2006-04-01,52.896,"pre",4
"Barro Colorado Island",2006-05-01,480.57,"pre",5
"Barro Colorado Island",2006-06-01,120.586,"pre",6
"Barro Colorado Island",2006-07-01,424.369,"pre",7
"Barro Colorado Island",2006-08-01,273.114,"pre",8
"Barro Colorado Island",2006-09-01,155.152,"pre",9
"Barro Colorado Island",2006-10-01,324.466,"pre",10
"Barro Colorado Island",2006-11-01,523.685,"pre",11
"Barro Colorado Island",2006-12-01,225.996,"pre",12
"Barro Colorado Island",2007-01-01,0.508,"pre",1
"Barro Colorado Island",2007-02-01,12.954,"pre",2
"Barro Colorado Island",2007-03-01,77.661,"pre",3
"Barro Colorado Island",2007-04-01,261.805,"pre",4
"Barro Colorado Island",2007-05-01,686.728,"pre",5
"Barro Colorado Island",2007-06-01,297.962,"pre",6
"Barro Colorado Island",2007-07-01,147.754,"pre",7
"Barro Colorado Island",2007-08-01,352.625,"pre",8
"Barro Colorado Island",2007-09-01,247.969,"pre",9
"Barro Colorado Island",2007-10-01,419.61,"pre",10
"Barro Colorado Island",2007-11-01,515.874,"pre",11
"Barro Colorado Island",2007-12-01,157.735,"pre",12
"Barro Colorado Island",2008-01-01,55.246,"pre",1
"Barro Colorado Island",2008-02-01,59.437,"pre",2
"Barro Colorado Island",2008-03-01,9.271,"pre",3
"Barro Colorado Island",2008-04-01,31.75,"pre",4
"Barro Colorado Island",2008-05-01,168.341,"pre",5
"Barro Colorado Island",2008-06-01,223.585,"pre",6
"Barro Colorado Island",2008-07-01,327.219,"pre",7
"Barro Colorado Island",2008-08-01,240.537,"pre",8
"Barro Colorado Island",2008-09-01,133.288,"pre",9
"Barro Colorado Island",2008-10-01,131.193,"pre",10
"Barro Colorado Island",2008-11-01,585.87,"pre",11
"Barro Colorado Island",2008-12-01,66.47,"pre",12
"Barro Colorado Island",2009-01-01,42.544,"pre",1
"Barro Colorado Island",2009-02-01,38.926,"pre",2
"Barro Colorado Island",2009-03-01,37.973,"pre",3
"Barro Colorado Island",2009-04-01,48.896,"pre",4
"Barro Colorado Island",2009-05-01,140.072,"pre",5
"Barro Colorado Island",2009-06-01,381.455,"pre",6
"Barro Colorado Island",2009-07-01,288.544,"pre",7
"Barro Colorado Island",2009-08-01,580.581,"pre",8
"Barro Colorado Island",2009-09-01,107.571,"pre",9
"Barro Colorado Island",2009-10-01,311.659,"pre",10
"Barro Colorado Island",2009-11-01,462.537,"pre",11
"Barro Colorado Island",2009-12-01,102.745,"pre",12
"Barro Colorado Island",2010-01-01,20.829,"pre",1
"Barro Colorado Island",2010-02-01,57.143,"pre",2
"Barro Colorado Island",2010-03-01,72.144,"pre",3
"Barro Colorado Island",2010-04-01,161.863,"pre",4
"Barro Colorado Island",2010-05-01,188.15,"pre",5
"Barro Colorado Island",2010-06-01,388.875,"pre",6
"Barro Colorado Island",2010-07-01,380.509,"pre",7
"Barro Colorado Island",2010-08-01,512.109,"pre",8
"Barro Colorado Island",2010-09-01,287.847,"pre",9
"Barro Colorado Island",2010-10-01,400.876,"pre",10
"Barro Colorado Island",2010-11-01,614.985,"pre",11
"Barro Colorado Island",2010-12-01,1050.712,"pre",12
"Barro Colorado Island",2011-01-01,110.21,"pre",1
"Barro Colorado Island",2011-02-01,34.418,"pre",2
"Barro Colorado Island",2011-03-01,47.752,"pre",3
"Barro Colorado Island",2011-04-01,61.469,"pre",4
"Barro Colorado Island",2011-05-01,259.969,"pre",5
"Barro Colorado Island",2011-06-01,359.537,"pre",6
"Barro Colorado Island",2011-07-01,403.881,"pre",7
"Barro Colorado Island",2011-08-01,203.243,"pre",8
"Barro Colorado Island",2011-09-01,250.585,"pre",9
"Barro Colorado Island",2011-10-01,331.268,"pre",10
"Barro Colorado Island",2011-11-01,699.26,"pre",11
"Barro Colorado Island",2011-12-01,538.226,"pre",12
"Barro Colorado Island",2012-01-01,10.922,"pre",1
